Gender,Race,Age,VisaStatus,VisaLabel,EducationLevel,EducationLabel,UniversityTier,CS_Degree,YearsExperience,AlgorithmSkill,SystemDesignSkill,NumLanguages,GitHubScore,PastCompanyTier,PastCompanyLabel,EthnicNameSignal,HasReferral,LinkedInScore,InterviewerType,ResumeScore,TechInterviewScore,CultureFitScore,OverallInterviewScore,HireProbability,Hired,TotalBiasEffect
Male,Asian,32,1,Green Card,2,Master,2,1,7.5,87.9,57.1,3,30.5,3,Average Company,1,1,83.7,0,98.1,55.4,57.2,66.8,0.693,1,0.2
Female,Black,26,1,Green Card,4,Self-taught/Bootcamp,4,1,3.4,35.8,53.6,2,13.7,3,Average Company,1,0,71.6,1,46.7,39.9,56.0,48.0,0.1885,1,-0.38
Male,White,23,0,Citizen,2,Master,3,1,1.8,56.0,38.6,5,29.1,3,Average Company,0,1,76.9,1,70.7,33.5,66.3,56.0,0.5286,1,0.27
Female,Asian,40,3,Needs Sponsorship,2,Master,2,0,0.1,48.3,37.3,3,40.5,4,No Experience,0,0,60.7,1,66.2,48.6,45.0,51.5,0.2547,0,-0.25
Female,Hispanic,25,0,Citizen,1,Bachelor,3,1,0.3,41.3,38.0,2,41.2,4,No Experience,1,0,56.0,0,46.7,31.6,53.2,44.0,0.1397,0,-0.24
Male,White,36,0,Citizen,2,Master,3,0,5.9,53.2,51.9,3,9.0,3,Average Company,0,0,94.1,1,64.9,38.7,58.4,53.1,0.3914,0,0.27
Male,Asian,27,3,Needs Sponsorship,1,Bachelor,2,0,3.5,54.2,55.7,3,56.2,3,Average Company,1,1,74.1,2,59.8,60.0,78.1,67.2,0.5369,1,-0.1
Female,Black,23,0,Citizen,1,Bachelor,2,1,0.6,69.9,30.4,2,21.4,4,No Experience,0,0,80.0,1,53.5,48.2,75.5,60.5,0.2068,1,-0.38
Male,White,36,0,Citizen,2,Master,3,1,8.9,72.4,69.2,7,55.9,3,Average Company,0,0,96.5,1,75.7,75.9,66.2,72.0,0.7264,1,0.27
Male,White,27,0,Citizen,2,Master,1,1,3.3,66.9,53.7,3,54.1,3,Average Company,0,1,73.5,2,89.2,45.6,72.2,67.1,0.6004,0,0.27
Female,White,34,0,Citizen,1,Bachelor,3,1,8.2,57.4,45.1,2,26.2,3,Average Company,0,1,64.4,0,77.5,51.9,61.3,62.1,0.5973,1,0.12
Male,Asian,35,2,H1B,2,Master,2,1,6.8,77.4,61.3,3,24.0,4,No Experience,1,1,45.9,0,92.9,45.0,67.5,66.0,0.6683,1,0.12
Female,White,35,1,Green Card,2,Master,3,0,1.8,63.3,29.5,3,36.1,3,Average Company,0,0,61.1,0,52.2,36.7,37.8,41.1,0.1698,0,0.12
Male,Black,30,0,Citizen,2,Master,2,1,5.5,54.4,39.6,5,27.3,2,Well-known Tech,1,0,90.5,2,81.5,41.3,65.1,60.9,0.5009,0,-0.03
Male,Asian,36,3,Needs Sponsorship,1,Bachelor,2,1,20.0,82.6,100.0,3,37.4,3,Average Company,1,1,76.6,1,100.0,73.8,78.7,82.3,0.9033,1,-0.1
Female,White,25,0,Citizen,2,Master,2,1,6.2,53.7,69.3,6,15.6,3,Average Company,0,1,89.1,1,94.6,52.1,47.2,60.8,0.5412,0,0.12
Male,Asian,21,1,Green Card,2,Master,3,1,1.4,53.1,36.8,1,20.0,3,Average Company,1,1,79.9,1,51.6,35.8,50.4,45.6,0.2789,0,0.2
Male,Asian,36,1,Green Card,2,Master,1,1,4.0,40.9,62.4,3,38.0,3,Average Company,0,1,91.3,0,89.2,50.2,52.8,61.0,0.5902,1,0.2
Female,White,33,0,Citizen,3,PhD,2,1,2.6,97.9,59.2,1,43.8,3,Average Company,0,0,79.6,2,79.2,57.6,56.4,62.5,0.5147,0,0.12
Male,Hispanic,27,0,Citizen,2,Master,2,1,1.6,96.2,11.1,4,12.1,3,Average Company,1,1,84.5,1,78.5,60.8,50.2,61.0,0.4199,1,0.03
Male,White,21,2,H1B,4,Self-taught/Bootcamp,4,0,1.5,53.2,50.5,1,6.6,1,FAANG,0,0,80.7,2,48.2,42.5,73.8,56.4,0.521,1,0.19
Male,White,21,0,Citizen,4,Self-taught/Bootcamp,4,1,2.8,57.3,32.5,7,36.7,3,Average Company,0,1,52.7,1,56.5,53.5,76.1,63.3,0.5099,1,0.27
Female,White,32,0,Citizen,2,Master,3,0,1.7,50.7,50.4,5,20.0,3,Average Company,0,1,79.5,1,62.0,45.4,70.9,59.7,0.4447,1,0.12
Female,Black,43,3,Needs Sponsorship,1,Bachelor,3,0,0.7,26.4,42.1,6,59.3,4,No Experience,1,0,63.1,0,42.7,21.3,77.7,49.2,0.0981,0,-0.83
Female,Black,31,0,Citizen,1,Bachelor,2,1,6.4,44.7,44.6,5,34.5,3,Average Company,1,1,84.4,2,62.5,25.6,43.8,42.1,0.2265,0,-0.38
Male,White,29,0,Citizen,2,Master,2,1,1.6,62.7,56.0,2,29.8,3,Average Company,0,1,57.2,1,85.2,51.4,74.0,68.9,0.6331,1,0.27
Female,White,31,0,Citizen,1,Bachelor,2,1,2.1,62.8,57.4,2,28.3,2,Well-known Tech,0,0,86.6,1,52.5,54.1,47.4,51.0,0.2149,0,0.12
Male,White,47,0,Citizen,1,Bachelor,1,1,10.5,54.0,69.5,3,24.5,3,Average Company,0,1,84.2,1,92.3,63.3,73.9,74.8,0.7812,0,0.15
Male,Asian,37,0,Citizen,4,Self-taught/Bootcamp,4,0,4.9,61.3,51.3,3,28.2,4,No Experience,1,1,82.5,1,64.2,40.8,67.9,57.5,0.5108,0,0.2
Male,Asian,25,0,Citizen,2,Master,2,1,11.9,58.9,75.2,1,47.9,3,Average Company,1,0,94.7,1,73.7,73.0,70.9,72.3,0.767,0,0.2
Female,Asian,32,2,H1B,1,Bachelor,2,0,4.1,50.2,29.2,4,27.3,1,FAANG,1,0,72.6,1,63.8,22.3,65.2,49.8,0.3729,1,-0.03
Female,Asian,34,2,H1B,4,Self-taught/Bootcamp,4,1,2.0,58.6,43.5,4,54.6,3,Average Company,0,0,68.8,1,40.6,23.2,63.5,43.7,0.1248,1,-0.03
Male,Black,24,1,Green Card,2,Master,2,1,1.1,86.0,42.6,5,23.7,4,No Experience,1,0,90.3,1,62.1,56.1,58.4,58.5,0.3789,0,-0.03
Male,White,37,0,Citizen,2,Master,2,0,7.8,72.0,63.5,6,22.6,3,Average Company,0,0,68.1,0,88.6,54.3,71.5,69.8,0.7279,1,0.27
Female,White,26,0,Citizen,1,Bachelor,2,1,2.7,39.0,40.2,6,2.0,2,Well-known Tech,0,1,76.9,2,68.2,34.5,74.5,58.9,0.3966,1,0.12
Male,Asian,21,2,H1B,2,Master,3,1,4.7,59.2,42.4,2,26.2,3,Average Company,0,0,48.4,2,78.0,61.9,65.3,67.3,0.5219,0,0.12
Female,Black,32,0,Citizen,2,Master,3,1,6.1,46.0,47.8,3,16.8,1,FAANG,0,1,54.3,1,85.0,24.1,54.7,51.6,0.4334,1,-0.38
Male,White,31,0,Citizen,2,Master,1,1,1.3,69.6,29.3,3,13.4,1,FAANG,0,1,86.7,0,81.3,42.4,66.6,61.8,0.7,1,0.27
Male,Hispanic,31,0,Citizen,1,Bachelor,3,1,16.8,69.2,61.3,4,28.1,2,Well-known Tech,1,0,61.0,2,98.5,70.5,64.6,75.1,0.8515,1,0.03
Male,Asian,26,3,Needs Sponsorship,2,Master,1,1,1.2,48.7,27.6,3,51.2,1,FAANG,1,0,40.3,2,51.1,38.5,52.1,47.1,0.2983,1,-0.1
Male,White,27,0,Citizen,2,Master,2,1,6.4,53.6,31.8,5,51.1,3,Average Company,0,0,68.8,1,76.6,25.9,86.5,62.8,0.5889,1,0.27
Female,Black,39,0,Citizen,3,PhD,3,1,0.7,45.0,39.2,3,31.5,4,No Experience,0,0,79.5,1,63.1,38.7,45.7,47.6,0.2232,1,-0.38
Male,Hispanic,35,0,Citizen,2,Master,3,1,16.5,67.7,74.6,3,31.0,3,Average Company,1,0,89.4,2,88.0,42.6,60.9,61.3,0.6729,1,0.03
Female,White,25,0,Citizen,1,Bachelor,2,1,1.3,71.0,15.5,4,41.3,3,Average Company,0,1,85.7,0,58.0,34.5,84.7,60.5,0.3569,1,0.12
Male,Black,21,0,Citizen,1,Bachelor,3,1,3.3,49.5,35.7,6,23.4,3,Average Company,1,0,59.1,1,52.8,27.0,33.6,36.1,0.138,0,-0.03
Male,White,25,2,H1B,2,Master,1,1,2.1,84.0,60.5,3,34.5,2,Well-known Tech,0,1,91.9,1,100.0,73.1,57.9,73.7,0.773,1,0.19
Male,White,33,0,Citizen,2,Master,1,1,10.5,60.6,58.3,2,17.4,2,Well-known Tech,0,0,68.5,2,100.0,59.2,76.3,76.3,0.8893,1,0.27
Male,Asian,27,0,Citizen,1,Bachelor,3,1,3.3,68.8,34.3,7,35.7,1,FAANG,0,0,83.9,1,65.4,52.6,68.6,62.2,0.5401,0,0.2
Female,White,27,0,Citizen,1,Bachelor,3,1,5.0,39.7,62.4,4,6.0,3,Average Company,0,1,84.7,1,70.0,53.4,58.3,59.5,0.5324,0,0.12
Male,White,27,0,Citizen,1,Bachelor,2,1,1.1,66.1,43.1,4,39.3,4,No Experience,0,0,84.6,1,55.8,36.6,61.7,51.4,0.2746,0,0.27
Male,White,31,0,Citizen,1,Bachelor,2,1,13.1,79.7,80.4,5,13.0,2,Well-known Tech,0,1,95.0,1,99.2,50.5,78.6,73.9,0.8486,1,0.27
Male,White,37,0,Citizen,1,Bachelor,2,1,2.0,47.5,35.2,3,21.9,3,Average Company,0,1,82.1,0,57.0,44.8,54.0,51.5,0.3775,1,0.27
Male,White,31,0,Citizen,3,PhD,3,1,0.5,36.0,31.3,1,23.8,4,No Experience,0,0,62.0,1,55.1,3.6,53.7,36.5,0.1921,0,0.27
Male,Asian,32,2,H1B,2,Master,2,1,1.1,65.2,36.2,2,26.2,2,Well-known Tech,0,0,83.5,2,83.7,34.8,84.1,66.8,0.5851,1,0.12
Female,White,30,0,Citizen,4,Self-taught/Bootcamp,4,1,1.0,48.8,39.7,3,38.8,4,No Experience,0,0,78.2,1,39.3,35.9,58.9,45.9,0.1858,0,0.12
Male,Black,28,1,Green Card,3,PhD,3,0,0.5,40.3,39.0,4,11.4,4,No Experience,0,1,91.9,1,60.8,39.5,54.7,50.9,0.355,1,-0.03
Male,Asian,38,1,Green Card,2,Master,1,0,3.0,71.2,27.7,2,12.8,3,Average Company,1,0,63.3,2,66.2,42.0,57.7,54.3,0.3706,1,0.2
Male,White,37,0,Citizen,2,Master,3,1,1.7,60.5,33.6,1,35.5,3,Average Company,0,1,96.0,2,60.5,60.0,89.5,71.9,0.6625,0,0.27
Female,Black,46,0,Citizen,3,PhD,3,1,3.1,64.3,44.0,2,58.6,3,Average Company,1,0,68.8,1,66.2,27.0,35.5,40.2,0.1434,0,-0.65
Male,Asian,36,0,Citizen,1,Bachelor,2,1,0.4,45.7,25.4,4,19.3,4,No Experience,0,0,60.4,0,58.5,23.6,48.0,42.1,0.1301,0,0.2
Male,White,28,0,Citizen,1,Bachelor,3,0,4.0,33.6,34.9,2,20.1,1,FAANG,0,0,50.8,1,63.4,27.0,70.6,53.5,0.4843,0,0.27
Male,White,25,0,Citizen,1,Bachelor,2,1,4.5,53.9,64.1,4,27.7,3,Average Company,0,1,78.0,1,74.0,46.5,75.3,64.9,0.5347,0,0.27
Male,Black,38,0,Citizen,1,Bachelor,3,1,1.3,45.3,59.7,2,55.7,3,Average Company,1,0,57.6,2,45.6,37.9,51.0,45.1,0.1569,0,-0.03
Male,Hispanic,26,1,Green Card,1,Bachelor,3,1,3.8,67.8,65.5,5,55.3,2,Well-known Tech,1,0,53.7,2,68.9,39.7,49.9,51.1,0.3289,0,0.03
Male,White,37,0,Citizen,1,Bachelor,3,0,1.6,30.2,31.9,3,42.5,2,Well-known Tech,0,0,68.9,2,54.5,35.1,57.0,48.7,0.2224,0,0.27
Female,White,26,0,Citizen,1,Bachelor,3,0,0.8,51.3,27.9,4,10.1,4,No Experience,0,0,50.1,2,51.3,26.8,66.9,49.0,0.1963,0,0.12
Male,White,34,0,Citizen,2,Master,2,0,5.1,42.5,40.0,3,28.2,3,Average Company,0,0,43.8,1,80.5,28.6,73.7,59.6,0.4038,0,0.27
Female,White,24,0,Citizen,2,Master,2,0,8.1,58.5,63.4,3,21.3,2,Well-known Tech,0,0,75.8,1,68.7,30.7,55.9,50.3,0.3765,1,0.12
Male,Black,37,0,Citizen,2,Master,3,1,0.8,58.0,32.9,5,6.9,4,No Experience,1,0,74.5,1,53.0,25.7,54.3,43.9,0.2299,0,-0.03
Male,White,23,3,Needs Sponsorship,1,Bachelor,2,1,9.9,58.9,70.5,3,24.9,3,Average Company,0,0,93.6,1,79.4,50.2,55.0,59.4,0.4628,1,-0.03
Male,White,33,0,Citizen,1,Bachelor,1,1,4.1,64.6,34.0,5,46.0,3,Average Company,0,0,70.6,0,61.8,39.6,65.0,55.3,0.3215,1,0.27
Male,White,30,0,Citizen,1,Bachelor,2,0,6.7,46.9,48.9,3,14.7,2,Well-known Tech,0,1,62.6,0,93.4,39.0,56.4,59.6,0.6545,1,0.27
Female,White,32,2,H1B,2,Master,3,1,5.3,70.1,66.0,3,45.0,2,Well-known Tech,0,0,64.5,1,79.9,44.2,63.6,60.9,0.5227,1,0.04
Male,White,29,0,Citizen,2,Master,3,1,9.7,66.2,53.7,4,44.5,2,Well-known Tech,0,0,52.2,2,91.7,37.1,60.8,60.2,0.6771,0,0.27
Male,White,29,0,Citizen,1,Bachelor,2,0,0.3,30.4,24.1,10,55.0,4,No Experience,0,1,78.8,2,66.9,25.0,53.0,46.7,0.2431,0,0.27
Male,White,33,1,Green Card,1,Bachelor,2,0,19.5,88.1,73.1,3,1.8,3,Average Company,0,0,47.7,0,100.0,77.1,65.9,78.3,0.8815,1,0.27
Female,Asian,24,0,Citizen,1,Bachelor,2,1,9.5,80.5,48.8,4,45.0,2,Well-known Tech,1,1,95.2,2,79.8,56.8,58.6,63.3,0.7412,1,0.05
Male,Hispanic,24,0,Citizen,1,Bachelor,2,0,0.2,43.2,40.0,1,19.4,4,No Experience,1,0,88.0,1,31.1,38.0,64.0,46.7,0.1129,0,0.03
Female,White,29,0,Citizen,1,Bachelor,3,0,1.3,28.9,29.5,1,40.6,2,Well-known Tech,0,0,53.6,2,33.2,4.8,66.9,36.7,0.1435,0,0.12
Male,Black,29,1,Green Card,1,Bachelor,2,0,3.4,42.5,51.1,5,44.5,3,Average Company,1,1,62.4,0,67.4,54.8,71.9,64.8,0.4913,1,-0.03
Male,White,24,0,Citizen,1,Bachelor,1,1,8.7,56.6,49.8,5,11.9,3,Average Company,0,1,73.4,1,93.8,26.2,69.7,60.5,0.6683,1,0.27
Male,White,38,2,H1B,4,Self-taught/Bootcamp,4,0,1.7,52.1,55.5,4,37.0,3,Average Company,0,0,51.3,0,43.6,17.2,55.5,39.1,0.1361,0,0.19
Male,White,29,0,Citizen,3,PhD,2,0,0.2,75.9,16.0,4,50.9,4,No Experience,0,0,95.1,0,56.4,51.8,56.9,55.0,0.3171,1,0.27
Male,White,30,0,Citizen,2,Master,2,0,6.8,84.8,62.7,3,67.6,4,No Experience,0,1,63.0,2,84.8,61.8,59.9,66.8,0.7027,1,0.27
Male,Asian,22,3,Needs Sponsorship,2,Master,1,0,2.6,46.0,45.0,1,26.6,3,Average Company,1,1,76.1,1,78.6,24.1,65.9,54.4,0.3429,1,-0.1
Female,White,46,0,Citizen,1,Bachelor,3,0,6.4,58.6,45.8,3,57.3,3,Average Company,0,0,65.1,1,72.8,49.3,65.0,61.4,0.3188,0,-0.15
Female,White,48,2,H1B,1,Bachelor,3,1,1.8,62.2,15.8,4,17.6,3,Average Company,0,1,72.4,1,41.4,38.2,44.7,41.6,0.1459,0,-0.23
Female,Asian,26,0,Citizen,1,Bachelor,1,1,7.7,59.5,47.1,3,28.6,4,No Experience,1,0,71.8,1,65.2,50.4,75.4,64.1,0.5918,1,0.05
Male,Asian,40,3,Needs Sponsorship,2,Master,2,0,2.0,56.0,39.7,1,53.5,2,Well-known Tech,1,0,84.4,1,59.1,37.3,50.0,47.8,0.2373,0,-0.1
Male,White,31,1,Green Card,3,PhD,2,0,2.9,76.3,49.8,2,16.8,4,No Experience,0,0,45.8,1,65.5,43.6,66.8,58.4,0.4992,0,0.27
Male,White,43,0,Citizen,1,Bachelor,3,0,12.5,49.6,72.7,3,15.3,3,Average Company,0,1,87.2,2,85.0,51.6,83.3,72.6,0.8147,0,0.27
Female,White,34,0,Citizen,1,Bachelor,3,1,0.7,52.8,22.8,2,33.7,4,No Experience,0,0,72.9,2,52.3,46.1,45.7,47.5,0.1606,0,0.12
Female,White,32,0,Citizen,3,PhD,2,1,3.9,75.9,47.5,6,20.3,2,Well-known Tech,0,0,62.2,1,88.5,45.9,65.4,64.3,0.5487,1,0.12
Male,White,21,0,Citizen,1,Bachelor,2,1,7.6,38.1,46.2,4,39.5,3,Average Company,0,0,47.1,2,65.1,40.4,68.4,57.8,0.4343,1,0.27
Male,White,25,0,Citizen,2,Master,2,1,5.3,36.9,45.5,4,14.1,2,Well-known Tech,0,0,75.1,2,62.7,28.7,48.4,45.1,0.3563,0,0.27
Male,Black,32,0,Citizen,2,Master,3,0,2.5,57.9,34.3,3,16.4,2,Well-known Tech,0,1,70.5,0,61.5,37.0,57.6,51.4,0.4084,1,-0.03
Male,Asian,33,2,H1B,1,Bachelor,1,0,7.3,77.1,58.8,2,17.6,3,Average Company,0,0,94.8,2,70.1,58.8,72.3,67.0,0.5354,1,0.12
Male,Asian,23,1,Green Card,2,Master,2,1,2.9,63.4,49.4,6,14.9,3,Average Company,0,1,84.2,1,92.9,50.3,80.0,72.9,0.6889,0,0.2
Male,White,26,2,H1B,1,Bachelor,3,1,4.6,48.2,40.4,2,42.2,2,Well-known Tech,0,0,63.4,1,61.6,48.3,74.8,62.2,0.5063,1,0.19
Female,White,35,0,Citizen,1,Bachelor,3,1,1.8,45.1,16.2,4,44.9,3,Average Company,0,0,56.3,0,64.8,35.7,59.3,52.4,0.1833,0,0.12
Male,White,22,0,Citizen,4,Self-taught/Bootcamp,4,1,0.3,44.6,53.0,1,31.9,4,No Experience,0,0,40.4,1,42.0,24.3,49.5,38.8,0.1532,0,0.27
Male,Black,32,0,Citizen,1,Bachelor,3,1,1.0,69.1,42.7,3,29.2,3,Average Company,1,0,74.9,0,53.8,49.2,39.9,46.6,0.1898,0,-0.03
Female,White,40,0,Citizen,1,Bachelor,2,0,2.8,51.1,41.0,2,39.5,2,Well-known Tech,0,1,80.3,1,65.7,26.4,43.6,43.1,0.2461,0,0.12
Male,Asian,34,3,Needs Sponsorship,1,Bachelor,2,1,10.1,83.2,74.2,8,19.6,4,No Experience,1,0,75.2,0,75.0,68.0,61.5,67.2,0.4985,1,-0.1
Male,Asian,34,1,Green Card,1,Bachelor,3,1,0.6,67.8,26.0,4,17.1,4,No Experience,1,1,74.8,2,54.1,38.5,68.4,54.4,0.4026,0,0.2
Male,Asian,21,0,Citizen,1,Bachelor,1,1,1.7,63.6,20.3,3,51.3,2,Well-known Tech,1,0,49.9,1,57.3,37.7,57.4,50.5,0.3146,0,0.2
Male,Asian,26,2,H1B,1,Bachelor,3,0,1.8,17.4,50.6,1,27.8,2,Well-known Tech,0,1,33.8,2,53.8,40.2,42.2,44.4,0.2702,0,0.12
Male,Hispanic,46,0,Citizen,2,Master,1,1,6.8,76.0,56.9,4,28.8,3,Average Company,1,0,59.3,1,75.6,68.1,61.0,67.1,0.5151,1,-0.09
Female,Black,27,0,Citizen,1,Bachelor,3,0,3.5,44.2,46.8,1,9.8,4,No Experience,1,0,85.4,1,35.5,17.6,61.4,39.6,0.0858,1,-0.38
Male,Hispanic,40,0,Citizen,3,PhD,2,0,2.4,43.7,56.1,2,8.1,3,Average Company,1,0,44.9,1,56.7,53.7,65.7,59.3,0.4201,0,0.03
Male,White,27,0,Citizen,1,Bachelor,2,1,0.3,39.9,41.1,3,8.9,4,No Experience,0,1,51.8,1,64.1,7.7,63.6,44.2,0.2152,1,0.27
Male,White,30,0,Citizen,2,Master,1,1,15.9,73.0,61.0,4,30.6,3,Average Company,0,1,83.8,1,100.0,68.3,60.4,73.1,0.895,1,0.27
Male,Black,35,2,H1B,1,Bachelor,1,0,7.4,65.2,25.5,2,28.1,4,No Experience,0,0,61.7,1,62.7,35.8,53.0,49.4,0.176,1,-0.11
Female,Hispanic,32,0,Citizen,1,Bachelor,3,0,0.3,24.8,14.7,1,14.7,4,No Experience,1,0,78.4,1,19.1,28.2,34.4,28.4,0.0483,0,-0.24
Female,White,34,0,Citizen,1,Bachelor,1,1,0.2,25.9,47.9,1,18.6,4,No Experience,0,0,77.6,0,64.3,15.8,78.8,53.1,0.2269,0,0.12
Male,White,26,0,Citizen,3,PhD,3,0,1.3,43.7,15.1,4,23.0,2,Well-known Tech,0,0,56.7,1,56.6,37.4,57.6,50.3,0.4371,0,0.27
Female,Black,24,2,H1B,1,Bachelor,3,1,0.2,56.1,32.3,5,19.3,4,No Experience,1,1,68.9,1,46.2,39.1,30.8,37.5,0.0691,0,-0.46
Male,Black,25,2,H1B,1,Bachelor,3,1,6.1,37.1,49.6,5,35.2,3,Average Company,1,1,30.5,1,59.6,12.6,38.6,34.7,0.1759,0,-0.11
Female,White,28,0,Citizen,1,Bachelor,3,1,1.0,17.1,36.2,5,62.0,3,Average Company,0,1,87.7,0,57.4,15.4,41.2,36.2,0.1797,1,0.12
Male,Asian,30,3,Needs Sponsorship,2,Master,3,1,9.6,60.6,96.7,2,17.7,2,Well-known Tech,1,0,45.8,0,90.0,64.8,70.9,73.5,0.718,1,-0.1
Female,Hispanic,39,3,Needs Sponsorship,4,Self-taught/Bootcamp,4,1,4.2,43.3,37.4,1,30.3,4,No Experience,0,0,65.6,1,48.9,20.1,57.7,42.3,0.1308,0,-0.54
Female,Asian,32,0,Citizen,1,Bachelor,1,1,3.0,54.9,45.8,3,31.7,3,Average Company,0,0,87.1,1,70.1,61.4,53.5,60.4,0.2975,0,0.05
Male,White,35,0,Citizen,2,Master,3,0,0.5,59.0,12.8,3,38.1,4,No Experience,0,0,70.1,2,39.8,24.5,51.1,39.0,0.2359,1,0.27
Male,White,32,0,Citizen,2,Master,1,1,0.6,58.1,50.2,3,61.7,4,No Experience,0,0,89.3,1,61.3,45.1,92.0,67.9,0.5407,1,0.27
Female,White,24,0,Citizen,4,Self-taught/Bootcamp,4,1,0.6,61.5,54.1,1,7.1,4,No Experience,0,1,80.5,1,60.5,41.9,57.3,52.7,0.2924,0,0.12
Female,White,32,0,Citizen,2,Master,2,1,1.1,61.2,39.4,2,31.0,3,Average Company,0,0,56.6,2,64.2,25.0,65.1,50.8,0.3122,0,0.12
Male,White,32,0,Citizen,1,Bachelor,1,1,0.5,47.7,41.8,1,8.4,4,No Experience,0,1,82.1,1,67.4,35.6,63.1,54.5,0.3301,1,0.27
Female,Asian,37,3,Needs Sponsorship,1,Bachelor,3,1,1.7,27.8,36.8,4,16.5,1,FAANG,1,0,40.7,1,60.6,34.3,60.2,51.2,0.2373,1,-0.25
Male,White,24,0,Citizen,2,Master,1,1,7.5,54.6,63.2,4,24.5,2,Well-known Tech,0,0,82.1,0,100.0,32.6,60.9,60.8,0.5301,1,0.27
Male,Asian,21,0,Citizen,2,Master,2,0,0.7,27.7,36.7,1,31.4,4,No Experience,0,0,73.8,1,41.8,21.9,52.9,39.3,0.1331,0,0.2
Male,Hispanic,33,0,Citizen,1,Bachelor,3,1,1.6,30.0,32.7,2,18.7,4,No Experience,1,0,47.2,0,60.1,10.5,54.0,40.3,0.1548,0,0.03
Male,White,34,0,Citizen,2,Master,2,1,2.7,62.4,60.9,5,12.0,2,Well-known Tech,0,1,66.0,1,89.2,59.4,54.8,65.0,0.6725,1,0.27
Female,Hispanic,30,0,Citizen,2,Master,2,1,4.3,47.6,36.2,2,6.5,2,Well-known Tech,1,1,79.7,1,62.6,20.6,55.3,45.0,0.258,0,-0.24
Male,Asian,32,2,H1B,1,Bachelor,2,0,1.2,58.9,17.4,2,34.2,3,Average Company,1,0,85.3,1,42.4,33.9,82.5,55.5,0.3247,1,0.12
Female,Black,38,0,Citizen,2,Master,2,1,4.3,92.5,29.4,1,46.3,3,Average Company,0,0,58.7,2,76.8,37.8,37.3,47.3,0.197,0,-0.38
Male,White,28,0,Citizen,4,Self-taught/Bootcamp,4,1,0.9,27.3,36.7,3,14.1,4,No Experience,0,1,60.4,1,58.2,11.6,56.8,41.3,0.2096,0,0.27
Male,Black,30,0,Citizen,1,Bachelor,3,0,4.4,68.9,28.0,6,25.3,3,Average Company,0,1,62.5,1,53.5,32.9,47.9,44.0,0.215,0,-0.03
Male,White,32,0,Citizen,2,Master,2,0,7.0,62.4,73.1,4,16.9,3,Average Company,0,0,14.9,0,79.4,58.7,59.3,64.1,0.5711,1,0.27
Male,Black,23,0,Citizen,1,Bachelor,3,1,0.1,46.9,24.6,4,37.8,4,No Experience,0,0,47.4,0,38.1,30.2,57.9,43.3,0.1264,0,-0.03
Male,White,30,0,Citizen,1,Bachelor,3,1,12.4,44.0,68.1,3,20.7,2,Well-known Tech,0,0,76.9,0,74.4,50.8,69.9,64.3,0.7183,1,0.27
Male,Black,31,0,Citizen,4,Self-taught/Bootcamp,4,1,5.6,24.7,52.7,3,11.2,3,Average Company,1,1,86.4,1,57.0,43.7,50.4,49.7,0.2748,0,-0.03
Male,White,43,0,Citizen,2,Master,1,1,13.5,70.0,61.3,3,41.1,4,No Experience,0,0,75.4,0,100.0,65.5,69.1,75.5,0.8334,1,0.27
Male,White,29,0,Citizen,2,Master,2,1,1.4,72.7,41.9,2,7.1,3,Average Company,0,0,59.3,1,74.2,49.4,66.6,62.5,0.3486,1,0.27
Male,Black,33,3,Needs Sponsorship,1,Bachelor,3,1,12.5,60.7,92.2,4,35.2,2,Well-known Tech,0,0,48.4,1,74.0,77.2,70.8,73.8,0.7581,0,-0.33
Male,Black,38,0,Citizen,1,Bachelor,3,1,2.7,32.2,28.7,1,34.2,4,No Experience,1,0,90.7,2,33.8,21.7,43.8,33.6,0.0676,0,-0.03
Female,White,26,1,Green Card,1,Bachelor,3,1,0.7,45.6,47.2,1,24.9,4,No Experience,0,1,47.2,1,66.8,26.8,34.6,39.9,0.1696,0,0.12
Female,White,41,0,Citizen,2,Master,2,1,6.0,78.0,35.7,4,37.6,3,Average Company,0,0,83.2,2,76.1,47.5,37.5,50.6,0.3742,0,-0.03
Male,Asian,44,2,H1B,2,Master,3,1,5.3,66.2,62.0,5,11.3,3,Average Company,0,0,37.1,0,73.0,41.5,62.3,57.7,0.5187,1,0.12
Male,Black,31,0,Citizen,1,Bachelor,2,1,11.5,60.9,80.5,3,41.2,3,Average Company,0,0,85.9,2,78.1,58.4,54.0,61.6,0.5828,0,-0.03
Male,White,28,0,Citizen,1,Bachelor,3,1,1.6,56.6,19.7,2,20.0,3,Average Company,0,0,74.2,1,57.8,23.6,70.4,50.9,0.2449,0,0.27
Female,Black,43,3,Needs Sponsorship,2,Master,3,0,4.5,53.5,52.9,3,23.4,3,Average Company,1,0,71.1,1,66.9,51.8,53.2,56.1,0.1967,1,-0.83
Male,White,37,0,Citizen,4,Self-taught/Bootcamp,4,0,14.5,84.6,59.5,3,45.1,3,Average Company,0,0,84.1,2,85.2,75.3,79.7,79.5,0.8391,1,0.27
Male,White,32,0,Citizen,2,Master,2,1,9.3,69.9,60.5,4,20.8,1,FAANG,0,0,91.3,2,97.9,70.7,66.6,75.8,0.8644,1,0.27
Male,Black,41,1,Green Card,2,Master,2,1,7.8,54.0,44.3,6,16.0,3,Average Company,1,0,60.5,2,63.4,26.4,52.7,46.2,0.2365,0,-0.03
